YEAR	AREA	STATION	CPUE	CONDUCT	D1AUG	DEPTH	EFFORT	TEMP	TURBID
2010	MTSL	F044	0	197.0	33	2.10	1334	24.20	4.65
2010	MTSL	F045	0	293.0	32	2.70	1437	23.58	1.76
2010	MTSL	F047	0	302.0	39	4.05	1655	20.21	1.60
2010	MTSL	F049	0	284.0	33	3.95	1314	23.48	1.51
2010	MTSL	F050	0	294.0	32	10.48	1300	23.42	2.93
2010	MTSL	F051	1	187.0	32	3.75	1475	24.45	5.69
2010	MTSL	F053	0	284.0	31	9.73	1381	23.13	1.44
2010	MTSL	F054	1	294.0	32	7.93	1365	23.40	1.86
2010	MTSL	F055	0	168.0	30	5.38	1096	22.98	5.48
2010	MTSL	F056	0	284.0	31	5.88	1430	23.24	2.08
2010	MTSL	F057	1	177.0	30	6.83	1055	22.91	4.94
2010	MTSL	F058	1	283.0	31	6.20	1370	23.24	1.62
2010	MTSL	F061	0	227.0	31	7.45	1380	23.57	4.27
2010	MTSL	F062	0	280.0	30	9.25	1047	22.75	1.82
2010	MTSL	F078	1	247.0	40	3.58	1370	19.02	1.98
2010	MTSL	F082	1	246.0	40	4.00	1385	18.60	4.94
2010	MTSL	F084	0	306.0	40	4.45	1380	19.70	2.13
2010	MTSL	F086	0	305.0	40	2.68	1350	19.63	1.75
2010	MTSL	F087	0	246.0	40	4.38	1405	18.58	4.57
2010	MTSL	F090	1	307.0	40	6.60	1315	19.21	4.05
2015	MTSL	F001	1	309.1	39	5.38	1514	23.90	0.88
2015	MTSL	F002	0	310.9	39	2.53	1555	24.10	0.87
2015	MTSL	F004	0	303.0	39	4.45	1475	23.99	0.88
2015	MTSL	F005	0	308.3	39	6.95	1488	23.70	0.85
2015	MTSL	F006	0	303.0	39	7.20	1434	23.91	0.90
2015	MTSL	F008	0	308.3	40	3.13	1610	23.60	1.34
2015	MTSL	F009	0	308.5	40	3.55	1530	23.50	0.73
2015	MTSL	F011	0	308.0	40	6.48	1500	23.40	0.92
2015	MTSL	F012	1	305.0	40	6.50	1562	23.58	0.98
2015	MTSL	F013	0	303.0	40	5.70	1452	23.40	1.04
2015	MTSL	F014	0	295.0	40	3.05	1470	23.50	1.41
2015	MTSL	F015	0	303.0	40	3.03	1475	23.44	0.90
2015	MTSL	F016	0	303.0	40	3.88	1511	23.52	0.98
2015	MTSL	F017	0	309.1	41	2.88	1485	23.10	1.57
2015	MTSL	F018	0	302.0	39	5.23	1320	23.83	1.14
2015	MTSL	F019	1	303.0	39	2.40	1277	24.09	0.84
2015	MTSL	F020	0	309.1	41	6.15	1460	23.10	1.17
2015	MTSL	F021	1	295.7	33	6.33	1585	23.00	1.50
2015	MTSL	F022	0	294.7	41	2.13	1440	23.30	1.48
2015	MTSL	F023	0	302.0	41	6.58	1448	23.16	1.15
2015	MTSL	F024	1	295.9	33	3.93	1505	23.10	1.09
2015	MTSL	F025	0	304.0	41	5.98	1432	23.34	1.03
2015	MTSL	F026	0	302.0	41	5.60	1395	23.11	1.37
2015	MTSL	F028	1	292.5	31	4.40	1585	22.60	1.33
2015	MTSL	F029	0	302.0	31	5.93	1323	22.39	2.00
2015	MTSL	F030	7	294.0	31	4.58	1555	22.60	1.78
2015	MTSL	F031	0	292.3	31	11.98	1466	22.50	1.56
2015	MTSL	F032	1	347.0	31	2.25	1355	22.64	2.20
2015	MTSL	F033	0	302.0	31	4.08	1397	22.56	1.23
2015	MTSL	F034	0	294.0	32	4.78	1450	22.89	1.66
2015	MTSL	F035	0	302.0	32	6.40	1548	22.87	0.87
2015	MTSL	F036	0	295.0	32	3.18	1497	22.80	1.57
2015	MTSL	F037	1	180.9	32	10.65	1508	22.90	3.85
2015	MTSL	F038	0	320.0	33	9.50	1485	23.17	2.77
2015	MTSL	F039	0	299.0	33	9.40	1491	22.85	2.31
2015	MTSL	F040	0	190.2	33	9.25	1475	23.20	3.47
2015	MTSL	F041	1	217.0	32	3.05	1615	23.00	3.68
2015	MTSL	F042	0	299.0	33	5.60	1521	22.90	1.56
2015	MTSL	F043	2	156.2	34	5.03	1400	22.80	5.83
2015	MTSL	F044	2	187.7	34	2.95	1419	22.80	4.04
2015	MTSL	F045	0	299.0	33	3.90	1410	23.07	2.40
2015	MTSL	F046	1	220.9	34	10.00	1450	22.70	2.17
2015	MTSL	F047	0	298.0	34	6.00	1385	22.53	1.91
2015	MTSL	F048	0	298.0	34	8.60	1485	22.64	1.44
2015	MTSL	F049	0	296.0	34	5.38	1405	22.56	1.93
2015	MTSL	F050	2	296.0	34	12.08	1430	22.55	2.61
2015	MTSL	F051	0	158.4	46	4.78	1685	21.00	14.00
2015	MTSL	F052	0	129.0	46	7.73	1660	21.00	7.21
2015	MTSL	F053	1	299.7	46	11.03	1593	21.50	1.88
2015	MTSL	F054	0	298.0	45	9.40	1414	21.32	2.82
2015	MTSL	F055	2	138.7	45	6.38	1310	19.90	19.70
2015	MTSL	F056	2	302.5	45	8.10	1340	21.30	1.64
2015	MTSL	F057	0	124.0	46	8.00	1497	20.60	9.85
2015	MTSL	F058	0	302.8	45	4.90	1408	21.40	1.54
2015	MTSL	F059	1	297.0	45	5.23	1479	21.36	2.03
2015	MTSL	F060	0	298.0	45	9.98	1490	21.38	2.75
2015	MTSL	F061	0	178.0	47	9.10	1625	21.69	4.04
2015	MTSL	F062	1	291.0	47	10.03	1602	21.76	1.92
2015	MTSL	F063	1	307.0	45	4.23	1495	21.30	2.56
2015	MTSL	F064	0	162.0	47	11.65	1555	21.61	4.59
2015	MTSL	F065	1	296.0	46	7.10	1483	21.40	2.83
2015	MTSL	F066	0	305.0	46	9.53	1498	21.42	2.11
2015	MTSL	F067	1	293.0	47	7.08	1530	21.71	1.64
2015	MTSL	F069	0	297.5	47	3.15	1645	21.90	1.35
2015	MTSL	F070	1	295.0	46	8.15	1495	21.49	2.34
2015	MTSL	F071	0	296.0	46	6.40	1532	21.46	2.76
2015	MTSL	F073	0	302.1	47	7.23	1560	21.80	1.48
2015	MTSL	F074	0	144.6	47	5.08	1430	21.60	6.50
2015	MTSL	F075	0	299.8	47	2.55	1380	21.70	1.28
2015	MTSL	F076	0	304.0	48	10.83	1460	21.91	2.04
2015	MTSL	F077	0	301.0	75	4.50	1380	12.83	1.26
2015	MTSL	F078	2	306.0	48	3.88	1417	21.85	2.84
2015	MTSL	F079	0	295.0	75	5.68	1400	12.93	2.58
2015	MTSL	F080	0	200.0	74	6.30	1515	13.85	4.89
2015	MTSL	F081	2	258.8	75	2.31	1415	13.00	2.37
2015	MTSL	F082	0	314.2	48	5.68	1425	21.70	3.33
2015	MTSL	F083	2	303.4	75	3.48	1460	12.70	1.23
2015	MTSL	F084	2	304.0	48	5.10	1473	21.94	2.07
2015	MTSL	F085	0	289.9	75	6.10	1493	12.90	1.57
2015	MTSL	F086	0	305.0	48	2.50	1492	22.03	2.75
2015	MTSL	F088	0	216.0	74	7.78	1460	13.73	3.60
2015	MTSL	F089	0	303.5	74	3.85	1397	13.20	2.03
2015	MTSL	F090	1	314.7	48	7.03	1514	21.80	4.64
2015	MTSL	F091	0	302.8	74	2.83	1445	13.10	1.48
2015	MTSL	F092	0	303.6	74	5.28	1531	13.30	1.70
2015	MTSL	F094	3	231.0	74	10.78	1500	13.66	3.37
